Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2728,Sales,25,1595797,15,45.2,56,No
EMP2729,Marketing,55,1547775,15,32.8,82,No
EMP2730,Sales,24,943299,15,53.4,42,No
EMP2731,Finance,23,1250462,18,51.3,90,Yes
EMP2732,Marketing,22,1049651,7,40.8,78,No
EMP2733,Sales,27,1370024,11,36.3,52,No
EMP2734,Marketing,26,1261486,17,38.7,63,No
EMP2735,HR,59,1482159,9,49.9,57,No
EMP2736,Operations,52,316119,16,57.2,90,Yes
EMP2737,Finance,36,882338,12,57.0,58,No
EMP2738,Finance,44,363309,3,40.1,52,No
EMP2739,Sales,21,488773,9,30.5,85,Yes
EMP2740,Operations,31,1460346,7,39.5,75,No
EMP2741,Marketing,44,556631,13,42.3,60,No
EMP2742,IT,30,1348641,17,43.0,50,No
EMP2743,IT,35,867477,16,47.1,83,No
EMP2744,Marketing,49,1366286,20,34.9,100,Yes
EMP2745,Sales,25,1360458,0,46.5,58,No
EMP2746,IT,57,689888,14,55.2,78,No
EMP2747,Marketing,26,612975,17,36.5,86,Yes
EMP2748,Sales,41,1055018,16,59.9,68,No
EMP2749,HR,53,1341621,6,35.1,89,No
EMP2750,HR,21,1281518,8,39.8,85,Yes
EMP2751,IT,40,1656089,18,36.8,60,No
EMP2752,Marketing,28,436300,5,53.2,43,No
EMP2753,Finance,35,1751743,14,52.5,97,Yes
EMP2754,Finance,31,736053,7,36.4,81,No
EMP2755,Sales,45,500127,16,50.3,81,No
EMP2756,Sales,21,1262476,6,35.3,69,No
EMP2757,Operations,22,1222549,19,57.6,84,No
EMP2758,Sales,21,1661665,3,54.8,49,No
EMP2759,Operations,41,1306643,18,37.9,77,No
EMP2760,Sales,30,722104,6,45.1,95,No
EMP2761,IT,56,1740621,0,45.6,71,No
EMP2762,Operations,60,1264307,3,33.0,73,No
EMP2763,Finance,42,1558267,6,53.9,100,No
EMP2764,IT,23,436137,6,31.1,45,No
EMP2765,Operations,39,1298245,20,48.3,83,No
EMP2766,Finance,39,1560495,11,42.2,62,No
EMP2767,Marketing,44,906929,8,34.7,56,No
EMP2768,Operations,22,719376,5,52.6,57,No
EMP2769,Sales,57,466175,15,55.6,67,No
EMP2770,Marketing,42,515863,2,34.1,75,No
EMP2771,HR,22,1541447,12,54.2,100,Yes
EMP2772,HR,28,1409647,14,47.8,38,No
EMP2773,HR,23,1182370,13,44.3,44,No
EMP2774,IT,44,627345,12,52.2,55,No
EMP2775,Operations,56,1373275,3,54.6,69,No
EMP2776,Finance,60,1743460,6,46.9,79,No
EMP2777,Marketing,26,1313533,13,45.2,84,No
EMP2778,HR,33,1133356,16,47.4,88,Yes
EMP2779,Marketing,42,1133609,0,36.0,59,No
EMP2780,Finance,39,762125,3,56.8,64,No
EMP2781,HR,47,1523679,13,57.1,78,No
EMP2782,Operations,44,1342706,10,56.9,59,No
EMP2783,Finance,60,1345752,4,56.8,63,No
EMP2784,IT,54,1238216,8,39.0,84,No
EMP2785,Finance,34,340487,3,34.5,52,No
EMP2786,IT,58,1434134,5,42.5,77,No
EMP2787,IT,59,1610523,1,58.1,59,No
EMP2788,IT,53,964830,4,51.5,68,No
EMP2789,Sales,25,659225,2,54.5,78,No
EMP2790,Finance,42,1174203,2,43.1,63,No
EMP2791,Marketing,34,1127975,9,51.5,44,No
EMP2792,Operations,28,383030,20,37.8,81,No
EMP2793,Finance,33,1450873,5,55.5,84,No
EMP2794,Operations,52,1294743,0,46.4,77,No
EMP2795,Finance,60,1107438,16,45.7,62,No
EMP2796,Operations,57,559972,4,31.2,91,No
EMP2797,HR,46,1218160,1,49.2,63,No
EMP2798,Sales,39,1391438,0,51.9,46,No
EMP2799,Sales,34,1650199,5,54.5,67,No
EMP2800,Sales,22,1738879,15,55.0,74,No
EMP2801,IT,34,1523091,13,55.6,90,Yes
EMP2802,HR,27,1629752,19,52.4,90,Yes
EMP2803,HR,51,598674,0,45.6,29,No
EMP2804,HR,36,1435168,6,37.5,57,No
EMP2805,Sales,28,1237405,8,37.6,93,Yes
EMP2806,Sales,52,1786477,20,41.9,62,No
EMP2807,HR,40,1092296,11,52.2,66,No
EMP2808,Operations,48,1652286,11,56.8,82,No
EMP2809,Sales,24,1103345,18,39.2,53,No
EMP2810,Finance,37,747415,12,49.2,61,No
EMP2811,IT,46,523410,13,43.5,58,No
EMP2812,Finance,52,570071,3,59.2,82,No
EMP2813,Finance,53,1253353,11,31.9,65,No
EMP2814,Sales,58,1728481,11,36.0,94,Yes
EMP2815,HR,45,405250,7,49.6,88,No
EMP2816,IT,47,1384420,7,50.7,72,No
EMP2817,IT,26,931791,16,52.5,76,No
EMP2818,Operations,23,729500,20,47.7,64,No
EMP2819,Operations,33,934016,15,42.4,70,No
EMP2820,Operations,36,637451,4,37.2,74,No
EMP2821,HR,51,1335049,18,39.4,90,Yes
EMP2822,IT,53,1051142,11,35.3,70,No
EMP2823,Sales,32,1382734,4,56.7,49,No
EMP2824,IT,32,961106,15,32.2,81,No
EMP2825,IT,28,954860,1,30.6,84,No
EMP2826,Operations,59,1532513,4,39.2,72,No
EMP2827,Sales,41,1629749,2,50.5,35,No
EMP2828,HR,41,1142758,14,50.6,91,Yes
EMP2829,Finance,33,1056835,4,30.7,66,No
EMP2830,Sales,59,1510727,7,49.4,55,No
EMP2831,Operations,57,1437536,16,41.8,74,No
EMP2832,Finance,27,379361,4,55.9,37,No
EMP2833,HR,60,1239839,4,41.1,68,No
EMP2834,Operations,34,510732,1,47.6,71,No
EMP2835,IT,22,376115,7,42.2,68,No
EMP2836,Marketing,58,907816,16,36.0,65,No
EMP2837,Marketing,24,1751344,10,53.6,47,No
EMP2838,HR,58,796421,14,52.5,44,No
EMP2839,Finance,45,1663333,14,58.1,83,No
EMP2840,Operations,50,1184256,19,35.7,65,No
EMP2841,HR,28,1133987,10,47.5,48,No
EMP2842,IT,58,1305482,5,59.3,60,No
EMP2843,Sales,32,314955,14,58.7,84,No
EMP2844,Sales,46,442351,2,50.1,80,No
EMP2845,Finance,32,1328485,10,51.8,77,No
EMP2846,Sales,29,635934,7,44.8,54,No
EMP2847,IT,38,1555361,14,34.5,71,No
EMP2848,Marketing,41,1029335,19,30.7,80,No
EMP2849,Sales,57,498640,4,50.3,62,No
EMP2850,HR,51,566595,18,46.5,64,No
EMP2851,HR,43,687487,6,56.1,72,No
EMP2852,Marketing,29,883630,12,53.8,38,No
EMP2853,Marketing,32,681386,4,37.4,74,No
EMP2854,Sales,35,1397861,17,32.2,55,No
EMP2855,Marketing,58,688221,3,31.8,59,No
EMP2856,Finance,26,1108924,5,43.6,49,No
EMP2857,HR,48,1409881,5,32.0,74,No
EMP2858,Sales,21,782928,3,36.2,85,No
EMP2859,Sales,26,590228,1,54.9,61,No
EMP2860,Operations,23,1578745,12,55.6,85,Yes
EMP2861,Marketing,25,506824,7,58.6,100,No
EMP2862,Marketing,42,1448935,1,49.6,50,No
EMP2863,Marketing,39,993459,11,45.7,69,No
EMP2864,Operations,32,1295541,11,49.5,90,Yes
EMP2865,HR,22,1086045,13,52.9,83,No
EMP2866,Marketing,41,700754,0,51.2,59,No
EMP2867,Operations,44,1207895,14,51.4,61,No
EMP2868,IT,22,661990,8,52.9,84,No
EMP2869,HR,26,1672856,8,30.9,95,Yes
EMP2870,Marketing,57,853436,8,30.4,92,Yes
EMP2871,Sales,59,1544317,6,48.2,80,No
EMP2872,Finance,39,791206,8,46.9,55,No
EMP2873,Marketing,38,1422996,0,32.7,84,No
EMP2874,Sales,44,1350955,7,41.8,70,No
EMP2875,Operations,32,1207761,5,54.5,55,No
EMP2876,IT,51,821924,3,30.1,73,No
EMP2877,Marketing,33,530113,5,39.5,66,No
EMP2878,IT,46,629159,19,37.3,43,No
EMP2879,Finance,40,1563600,2,31.2,67,No
EMP2880,Marketing,30,950445,17,34.1,79,No
EMP2881,Marketing,23,1415714,19,31.9,78,No
EMP2882,HR,52,888073,2,47.7,69,No
EMP2883,Finance,34,1061398,9,56.8,57,No
EMP2884,IT,44,573647,18,59.0,77,No
EMP2885,HR,59,752021,7,43.9,64,No
EMP2886,IT,37,951456,11,36.9,23,No
EMP2887,HR,22,897784,1,50.0,85,No
EMP2888,Marketing,35,750432,8,35.7,77,No
EMP2889,Sales,24,1288862,1,51.8,72,No
EMP2890,IT,57,1010071,15,43.5,67,No
EMP2891,Operations,26,1785409,4,44.3,84,No
EMP2892,Finance,27,649659,17,38.8,56,No
EMP2893,Finance,58,476652,20,59.5,44,No
EMP2894,Marketing,52,592265,15,39.0,71,No
EMP2895,IT,29,489660,2,50.7,78,No
EMP2896,Finance,29,892909,20,47.5,52,No
EMP2897,Marketing,43,1293640,8,57.1,48,No
EMP2898,Marketing,35,661286,2,39.7,73,No
EMP2899,Operations,58,1039213,12,46.7,85,Yes
EMP2900,HR,53,941905,2,52.7,72,No
EMP2901,IT,55,1307850,6,34.0,93,No
EMP2902,IT,60,941270,16,38.0,73,No
EMP2903,Sales,28,1180157,8,41.0,73,No
EMP2904,Operations,43,1536391,4,35.8,79,No
EMP2905,Operations,59,1372141,17,51.9,80,No
EMP2906,Finance,28,1402392,14,41.0,90,Yes
EMP2907,Finance,35,352185,18,52.6,57,No
EMP2908,Marketing,24,999145,13,44.1,73,No
EMP2909,IT,57,1667998,11,40.6,64,No
EMP2910,Finance,52,1217682,15,39.4,46,No
EMP2911,Operations,40,559043,16,43.6,45,No
EMP2912,Marketing,30,568877,8,41.1,95,Yes
EMP2913,Finance,36,1629374,0,57.5,62,No
EMP2914,Sales,50,329368,18,39.7,85,Yes
EMP2915,Marketing,31,1691618,4,50.4,74,No
EMP2916,Operations,25,1452646,8,59.6,80,No
EMP2917,Finance,51,664152,17,39.1,61,No
EMP2918,Sales,43,1172950,3,46.2,56,No
EMP2919,Marketing,21,902539,1,43.5,61,No
EMP2920,Sales,55,1712660,0,45.6,61,No
EMP2921,HR,34,496366,13,35.0,79,No
EMP2922,HR,57,1628713,1,39.4,80,No
EMP2923,Sales,28,317182,7,48.3,70,No
EMP2924,IT,50,795221,13,52.0,88,Yes
EMP2925,Operations,39,1336506,2,59.7,64,No
EMP2926,Finance,37,394550,2,43.2,59,No
EMP2927,Sales,46,1011461,4,59.9,88,No
EMP2928,IT,37,1531270,12,58.1,76,No
EMP2929,Finance,39,972442,3,38.9,69,No
EMP2930,HR,45,835290,3,40.5,95,No
EMP2931,HR,39,1420964,15,32.7,58,No
EMP2932,Operations,56,892822,7,48.8,71,No
EMP2933,Marketing,37,725882,2,40.4,70,No
EMP2934,Operations,57,1111045,18,32.1,91,Yes
EMP2935,HR,54,1550002,16,33.2,63,No
EMP2936,Operations,41,337440,15,51.2,78,No
EMP2937,Marketing,30,904708,6,42.2,69,No
EMP2938,IT,45,1765469,14,51.0,63,No
EMP2939,Sales,50,898429,3,30.7,92,No
EMP2940,Finance,60,761662,11,44.9,58,No
EMP2941,Operations,57,289368,20,30.7,60,No
EMP2942,HR,21,1561484,15,53.1,69,No
EMP2943,Sales,52,1444171,11,58.1,76,No
EMP2944,HR,32,1267673,10,58.8,73,No
EMP2945,Marketing,39,662981,3,57.8,56,No
EMP2946,HR,27,1452394,15,45.8,87,Yes
EMP2947,Finance,38,1326020,3,31.2,75,No
EMP2948,HR,46,1001590,6,57.7,74,No
EMP2949,HR,50,548980,14,46.9,91,Yes
EMP2950,Sales,23,1386030,5,55.9,73,No
EMP2951,Sales,31,1426662,17,56.2,42,No
EMP2952,IT,56,643574,18,58.2,93,Yes
EMP2953,Sales,55,1380809,7,56.8,66,No
EMP2954,Operations,45,728116,13,58.5,58,No
EMP2955,Marketing,21,544616,15,36.3,71,No
EMP2956,IT,55,1306058,14,50.4,59,No
EMP2957,Sales,36,558085,10,52.9,82,No
EMP2958,HR,41,1167596,5,33.0,65,No
EMP2959,HR,48,1501909,5,54.7,73,No
EMP2960,IT,23,502980,17,48.4,64,No
EMP2961,HR,29,333764,13,47.9,90,Yes
EMP2962,Operations,26,1452872,1,51.6,47,No
EMP2963,Marketing,35,300466,11,36.5,71,No
EMP2964,Sales,39,837035,19,37.6,90,Yes
EMP2965,Operations,48,565961,16,30.2,80,No
EMP2966,Operations,27,1145404,1,59.1,88,No
EMP2967,HR,51,1607592,7,42.2,61,No
EMP2968,Operations,21,922314,20,53.7,43,No
EMP2969,Operations,44,647349,19,30.1,94,Yes
EMP2970,Marketing,38,442836,2,34.9,100,No
EMP2971,HR,28,666776,13,58.5,61,No
EMP2972,IT,40,1650818,4,49.5,52,No
EMP2973,IT,55,364474,11,48.0,44,No
EMP2974,Finance,54,1105530,4,49.0,34,No
EMP2975,Sales,44,417498,2,36.9,67,No
EMP2976,Finance,32,1107285,15,44.7,63,No
EMP2977,HR,26,1491197,9,54.3,67,No
EMP2978,IT,26,1509558,20,48.8,54,No
EMP2979,Operations,29,1173312,18,57.4,41,No
EMP2980,Sales,51,519270,15,49.5,72,No
EMP2981,IT,52,1663777,7,37.2,81,No
EMP2982,Operations,21,1602482,16,59.0,60,No
EMP2983,Operations,29,1790833,11,33.9,49,No
EMP2984,Sales,33,717617,16,44.0,78,No
EMP2985,HR,59,1030535,8,52.8,46,No
EMP2986,Operations,25,1671784,7,59.7,52,No
EMP2987,Marketing,46,1381336,18,48.9,57,No
EMP2988,Marketing,51,848192,12,45.8,62,No
EMP2989,HR,28,1092640,9,39.7,77,No
EMP2990,IT,52,320897,19,50.0,79,No
EMP2991,Operations,35,880403,5,30.2,41,No
EMP2992,IT,51,344130,6,38.9,64,No
EMP2993,Operations,44,321541,11,41.4,87,Yes
EMP2994,HR,58,502876,3,50.7,58,No
EMP2995,IT,33,1482560,13,51.2,62,No
EMP2996,HR,31,1420477,14,55.1,65,No
EMP2997,Sales,55,1571337,19,49.3,94,Yes
EMP2998,Operations,44,1268115,5,47.0,88,No
EMP2999,IT,52,1328610,3,57.9,67,No
EMP3000,HR,53,894363,19,52.7,48,No
EMP3001,HR,47,616360,20,32.0,66,No
EMP3002,HR,39,410918,4,43.8,93,No
EMP3003,Finance,30,1273705,13,30.7,55,No
EMP3004,Operations,22,1418898,18,32.7,39,No
EMP3005,Sales,32,1089374,3,50.7,63,No
EMP3006,IT,58,419252,8,58.9,61,No
EMP3007,Sales,35,1429736,8,33.9,80,No
EMP3008,Sales,56,798441,2,42.3,76,No
EMP3009,Sales,55,966800,18,58.0,62,No
EMP3010,Finance,47,1083723,11,58.4,59,No
EMP3011,HR,49,774382,2,48.1,87,No
EMP3012,Sales,28,285473,8,38.1,66,No
EMP3013,Sales,53,1100191,17,30.9,62,No
EMP3014,HR,25,1675835,18,47.7,62,No
EMP3015,Operations,40,1566539,8,37.2,95,Yes
EMP3016,Finance,46,641071,11,48.8,68,No
EMP3017,Finance,58,527095,20,30.4,52,No
EMP3018,HR,56,940935,0,44.6,62,No
EMP3019,IT,49,1598438,20,34.8,74,No
EMP3020,IT,49,868826,11,51.3,77,No
EMP3021,HR,30,1783342,16,35.0,55,No
EMP3022,HR,59,1204798,8,44.1,45,No
EMP3023,Marketing,39,418472,18,41.7,51,No
EMP3024,Sales,46,685482,19,44.5,79,No
EMP3025,Operations,36,432572,3,49.7,100,No
EMP3026,Marketing,21,454189,2,30.9,89,No
EMP3027,IT,29,405243,18,53.2,88,Yes
EMP3028,HR,26,1678155,1,43.1,81,No
EMP3029,Finance,50,349902,11,39.3,68,No
EMP3030,HR,22,1403409,15,52.7,91,Yes
EMP3031,Operations,28,905321,12,33.9,53,No
EMP3032,Sales,56,1506165,3,39.8,61,No
EMP3033,HR,44,295548,5,48.2,61,No
EMP3034,HR,32,334229,15,30.3,35,No
EMP3035,IT,25,401023,9,36.3,83,No
EMP3036,HR,21,881124,18,39.4,56,No
EMP3037,HR,54,677071,15,55.5,46,No
EMP3038,Marketing,44,940369,1,53.3,83,No
EMP3039,Finance,23,1621227,15,47.4,65,No
EMP3040,Operations,58,1777801,14,50.5,85,Yes
EMP3041,Operations,23,978644,2,54.5,72,No
EMP3042,IT,31,1490263,3,45.2,68,No
EMP3043,Sales,40,1675176,11,57.0,82,No
EMP3044,Operations,25,642621,5,59.8,69,No
EMP3045,Finance,51,1563048,4,42.0,61,No
EMP3046,HR,23,1213654,20,52.1,62,No
EMP3047,IT,56,1521746,10,36.1,44,No
EMP3048,Operations,47,1011043,5,49.5,86,No
EMP3049,Finance,31,1006846,7,45.5,85,No
EMP3050,Finance,38,923430,15,38.4,98,Yes
EMP3051,Operations,41,994394,3,30.8,70,No
EMP3052,Operations,48,1482813,10,59.1,79,No
EMP3053,Marketing,54,997240,10,38.4,56,No
EMP3054,Operations,45,983051,2,56.0,53,No
EMP3055,Operations,25,1055239,10,49.6,57,No
EMP3056,Finance,37,1646264,17,59.8,66,No
EMP3057,Operations,22,1472543,3,50.1,83,No
EMP3058,Operations,40,1311619,10,54.7,81,No
EMP3059,Marketing,35,488196,5,37.1,73,No
EMP3060,HR,46,420375,20,33.6,80,No
EMP3061,Finance,32,446058,13,39.2,87,Yes
EMP3062,Operations,47,641451,12,36.0,67,No
EMP3063,IT,28,460254,3,51.4,65,No
EMP3064,Finance,29,1538053,20,54.2,72,No
EMP3065,IT,38,1593512,11,41.7,53,No
EMP3066,Finance,45,1217402,10,33.1,70,No
EMP3067,HR,41,630884,1,55.0,60,No
EMP3068,Marketing,30,1092355,20,32.7,88,Yes
EMP3069,HR,26,1793965,3,42.7,58,No
EMP3070,HR,26,871716,8,50.9,58,No
EMP3071,HR,22,801869,17,37.6,83,No
EMP3072,Operations,56,250786,6,40.1,88,No
EMP3073,Operations,48,452882,12,46.3,38,No
EMP3074,HR,42,692902,0,46.6,55,No
EMP3075,Marketing,31,1468667,19,43.2,76,No
EMP3076,IT,52,338630,18,33.1,79,No
EMP3077,Sales,55,1429958,2,44.8,75,No
EMP3078,Finance,28,508017,4,54.6,57,No
EMP3079,IT,55,1319028,6,31.8,78,No
EMP3080,HR,55,1789408,3,54.8,76,No
EMP3081,HR,34,1718249,7,43.7,83,No
EMP3082,Operations,38,1144162,6,43.4,59,No
EMP3083,Sales,39,1429277,15,57.3,69,No
EMP3084,Marketing,26,436662,9,54.2,52,No
EMP3085,Sales,45,1593751,13,46.7,81,No
EMP3086,Marketing,26,1347551,9,55.9,36,No
EMP3087,Sales,35,935514,9,50.2,55,No
EMP3088,Sales,47,1682947,9,49.1,74,No
EMP3089,Sales,42,603141,16,56.9,63,No
EMP3090,Sales,44,677135,18,34.1,61,No
EMP3091,Marketing,58,1530958,2,36.4,76,No
EMP3092,IT,30,1122567,9,35.2,100,Yes
EMP3093,IT,46,1707697,1,57.3,83,No
EMP3094,HR,47,842128,3,58.8,40,No
EMP3095,Sales,22,1128903,0,35.6,71,No
EMP3096,Sales,45,1627635,2,31.3,64,No
EMP3097,HR,26,665942,18,57.3,57,No
EMP3098,IT,57,452889,6,56.2,68,No
EMP3099,Finance,53,1007984,0,38.9,71,No
EMP3100,HR,35,1548191,12,41.0,67,No
EMP3101,Sales,60,1677082,18,44.2,98,Yes
EMP3102,Finance,39,1337265,7,49.2,51,No
EMP3103,Operations,29,1452385,5,41.1,72,No
EMP3104,Operations,42,1101276,8,39.9,54,No
EMP3105,HR,46,1566044,20,32.1,44,No
EMP3106,Sales,43,1520823,5,58.9,63,No
EMP3107,Finance,31,387001,18,37.2,53,No
EMP3108,Sales,22,924826,4,32.2,62,No
EMP3109,IT,55,922377,9,53.1,70,No
EMP3110,Marketing,34,358975,2,47.6,58,No
EMP3111,Operations,37,388674,6,40.4,62,No
EMP3112,Finance,46,1290991,11,57.7,79,No
EMP3113,Sales,21,1477368,18,39.6,77,No
EMP3114,IT,40,388919,18,40.8,68,No
EMP3115,Finance,27,803973,17,56.0,57,No
EMP3116,HR,26,1623570,8,35.5,67,No
EMP3117,HR,49,986034,6,30.0,85,No
EMP3118,IT,35,974373,0,34.7,87,No
EMP3119,Operations,38,1235252,1,41.1,66,No
EMP3120,HR,29,298161,9,32.9,81,No
EMP3121,Marketing,52,726672,10,34.3,77,No
EMP3122,HR,49,491879,8,48.8,79,No
EMP3123,Marketing,48,1477207,18,54.9,60,No
EMP3124,HR,41,793192,5,51.3,68,No
EMP3125,Finance,52,1176183,19,55.5,88,Yes
EMP3126,Sales,52,887930,9,51.4,62,No
EMP3127,HR,27,441349,19,30.2,76,No
EMP3128,Operations,55,1017857,5,40.0,39,No
EMP3129,HR,48,1631702,4,36.1,79,No
EMP3130,Finance,36,272739,16,50.3,95,Yes
EMP3131,Sales,55,395821,19,44.3,79,No
EMP3132,Operations,28,1429497,5,52.1,76,No
EMP3133,Operations,31,291276,11,59.1,77,No
EMP3134,Sales,60,373311,8,55.5,55,No
EMP3135,Finance,52,799475,8,39.1,78,No
EMP3136,Sales,57,254557,20,55.4,49,No
EMP3137,Marketing,31,695081,4,42.6,67,No
EMP3138,Sales,37,1380167,2,39.6,83,No
EMP3139,Finance,38,1646175,11,31.3,69,No
EMP3140,Sales,53,1738902,9,34.5,70,No
EMP3141,Marketing,25,1022337,0,38.9,86,No
EMP3142,Marketing,40,425939,15,38.7,61,No
EMP3143,IT,54,1037723,0,33.2,73,No
EMP3144,Finance,49,1356307,14,40.0,54,No
EMP3145,HR,40,789289,4,30.0,87,No
EMP3146,HR,26,507068,6,56.7,82,No
EMP3147,HR,30,1592580,15,35.7,75,No
EMP3148,Sales,40,1392942,8,51.8,86,Yes
EMP3149,Sales,23,766071,15,32.0,83,No
EMP3150,HR,46,881662,7,50.8,63,No
EMP3151,Finance,23,1743013,14,53.5,57,No
EMP3152,Marketing,35,1101657,6,42.4,69,No
EMP3153,Finance,25,1049207,6,40.5,80,No
EMP3154,IT,27,656726,18,57.7,57,No
EMP3155,HR,25,1753831,2,57.5,85,No
EMP3156,Marketing,41,1764615,7,42.1,76,No
EMP3157,Marketing,35,1722097,1,33.9,70,No
EMP3158,IT,51,1294505,16,30.8,66,No
EMP3159,IT,32,501722,4,36.7,62,No
EMP3160,Marketing,41,1774414,6,55.7,41,No
EMP3161,Sales,55,764054,17,37.7,68,No
EMP3162,Operations,56,1254396,13,51.9,57,No
EMP3163,Sales,53,1673824,9,36.8,40,No
EMP3164,Operations,24,966225,16,38.9,51,No
EMP3165,Sales,39,939419,17,44.9,82,No
EMP3166,IT,40,711303,7,40.2,51,No
EMP3167,Finance,32,317458,20,37.1,80,No
EMP3168,Operations,39,887967,3,59.2,74,No
EMP3169,Sales,60,1667399,13,51.7,94,Yes
EMP3170,Operations,60,1454202,4,44.2,64,No
EMP3171,IT,30,1667608,6,58.1,71,No
EMP3172,HR,28,775837,8,45.3,34,No
EMP3173,Finance,22,1606142,20,47.8,64,No
EMP3174,IT,58,594762,8,56.9,65,No
EMP3175,Finance,23,1095070,16,33.8,86,Yes
EMP3176,Marketing,26,1677594,5,37.7,65,No
EMP3177,Finance,27,1579580,15,46.9,69,No
EMP3178,Operations,56,1674072,5,44.9,74,No
EMP3179,Operations,57,1659415,5,31.3,63,No
EMP3180,HR,54,1472801,9,57.3,78,No
EMP3181,IT,32,885379,12,33.4,61,No
EMP3182,Marketing,22,1469657,12,50.1,77,No
EMP3183,Finance,44,708847,17,50.4,100,Yes
EMP3184,Sales,40,511348,12,40.4,70,No
EMP3185,Operations,25,1229366,15,55.2,56,No
EMP3186,IT,29,1453831,17,31.7,61,No
EMP3187,Marketing,55,1483032,13,52.8,82,No
EMP3188,HR,54,559050,20,56.4,55,No
EMP3189,IT,26,267514,8,37.8,77,No
EMP3190,IT,32,708217,18,32.0,88,Yes
EMP3191,Marketing,34,1363584,6,41.6,58,No
EMP3192,Sales,49,1777311,14,40.9,68,No
EMP3193,Sales,58,1105241,5,34.6,61,No
EMP3194,HR,44,892388,11,37.2,65,No
EMP3195,IT,53,1323895,11,45.2,49,No
EMP3196,Marketing,39,1033134,8,33.5,64,No
EMP3197,Marketing,56,344039,18,48.1,66,No
EMP3198,HR,26,865566,3,41.6,55,No
EMP3199,Marketing,28,1260798,6,32.2,90,No
EMP3200,Operations,44,869799,11,46.7,68,No
EMP3201,Marketing,46,1463213,1,30.2,60,No
EMP3202,Operations,33,839328,0,59.1,69,No
EMP3203,HR,46,454436,8,32.2,65,No
EMP3204,HR,40,1244751,10,58.3,84,No
EMP3205,Operations,51,1636559,8,48.2,68,No
EMP3206,IT,40,906609,3,51.7,75,No
EMP3207,Sales,22,1022059,15,33.5,74,No
EMP3208,IT,42,321624,14,34.5,83,No
EMP3209,Operations,30,1242889,8,45.7,55,No
EMP3210,Sales,39,1208356,0,42.0,59,No
EMP3211,IT,58,1485479,16,38.0,56,No
EMP3212,Finance,31,586095,10,51.2,71,No
EMP3213,Sales,35,1156819,18,47.4,92,Yes
EMP3214,Operations,32,1471690,2,44.6,67,No
EMP3215,IT,29,1727559,3,41.6,82,No
EMP3216,Finance,60,1036515,20,58.7,77,No
EMP3217,Marketing,51,444795,17,32.1,79,No
EMP3218,Finance,35,1718395,6,30.9,81,No
EMP3219,Operations,55,853194,0,33.9,92,No
EMP3220,Finance,43,277408,17,51.4,29,No
EMP3221,Operations,48,401793,0,58.4,48,No
EMP3222,Sales,53,778908,17,45.3,74,No
EMP3223,Operations,30,1236833,16,30.6,71,No
EMP3224,Operations,59,1493282,3,39.9,90,No
EMP3225,Marketing,50,1433341,13,33.9,87,Yes
EMP3226,Sales,52,689200,10,32.1,70,No
EMP3227,Sales,55,1068378,8,47.4,78,No
EMP3228,Sales,56,836455,4,33.5,82,No
EMP3229,Marketing,40,620844,11,49.0,86,Yes
EMP3230,Sales,59,1314737,13,55.4,81,No
EMP3231,Finance,57,1157765,8,36.7,66,No
EMP3232,Operations,47,1301137,12,50.2,79,No
EMP3233,HR,42,813136,14,58.4,48,No
EMP3234,HR,34,1490299,1,41.8,78,No
EMP3235,Sales,58,1724366,0,30.8,66,No
EMP3236,Sales,29,1074154,15,48.1,70,No
EMP3237,IT,29,862164,4,31.7,62,No
EMP3238,HR,28,360704,6,41.5,91,No
EMP3239,Operations,42,1737693,2,41.4,65,No
EMP3240,Sales,23,1160205,19,49.4,82,No
EMP3241,Operations,60,1570935,17,59.5,77,No
EMP3242,IT,27,1349915,17,40.1,89,Yes
EMP3243,Finance,53,1160442,8,35.1,78,No
EMP3244,Operations,30,1518520,15,36.7,47,No
EMP3245,Marketing,43,1190470,16,46.5,52,No
EMP3246,Finance,41,442536,15,41.6,53,No
EMP3247,Sales,32,331128,12,36.0,59,No
EMP3248,Operations,56,1085197,3,33.4,75,No
EMP3249,HR,23,1234393,10,44.5,68,No
EMP3250,Marketing,59,1406838,8,31.9,57,No
EMP3251,Operations,22,1533212,10,34.9,82,No
EMP3252,Marketing,55,456346,2,47.5,59,No
EMP3253,Operations,44,357088,0,57.6,82,No
EMP3254,Finance,24,1333377,8,30.7,71,No
EMP3255,Operations,53,1104490,20,34.6,71,No
EMP3256,HR,31,1698242,17,51.4,82,No
EMP3257,IT,30,1443463,2,51.2,78,No
EMP3258,Operations,45,1643075,3,33.0,52,No
EMP3259,Sales,46,1678011,4,37.5,71,No
EMP3260,Marketing,32,787588,6,35.0,66,No
EMP3261,Operations,58,613202,11,36.5,79,No
EMP3262,Sales,59,616130,5,37.4,73,No
EMP3263,IT,31,1261353,17,45.7,92,Yes
EMP3264,Operations,41,895346,3,51.2,72,No
EMP3265,IT,57,1383563,18,39.3,84,No
EMP3266,Marketing,31,496154,5,58.3,86,No
EMP3267,Finance,31,1146601,14,58.3,55,No
EMP3268,Finance,41,1669501,20,46.5,78,No
EMP3269,IT,52,551522,12,44.1,45,No
EMP3270,Marketing,44,483207,11,40.7,73,No
EMP3271,Sales,26,1644836,7,56.3,98,No
EMP3272,IT,55,1716804,18,46.8,46,No
EMP3273,HR,55,774748,11,49.5,51,No
